-13.0752,-0.562397,-4.79143
-10.0865,-0.0857744,-3.79046
-9.14791,0.101071,-3.49768
-9.43532,0.0490062,-3.60709
-12.5333,-0.485914,-4.58045
-9.60756,0.00722802,-3.63033
-8.27258,0.128524,-3.19112
10.2684,1.82137,4.08247
-8.73728,0.118861,-3.34501
-9.36596,-0.0260215,-3.5575
-13.3389,-0.577707,-4.85512
-3.23838,0.516778,-1.48488
-6.39475,2.99281,-2.63554
-13.9333,-0.704486,-5.05329
-3.16171,2.00873,-1.53765
-14.4349,-0.786873,-5.20922
-13.2105,-0.556931,-4.83243
-11.6054,-0.253321,-4.33143
11.7786,1.91497,4.6756
-12.9893,-0.545093,-4.7769
-14.4761,-0.747942,-5.23705
11.8294,1.94547,4.75198
-13.586,-0.661317,-4.93951
11.5337,1.91968,4.58269
10.1931,1.74814,4.14095
-14.3913,-0.746868,-5.21144
11.4894,1.87281,4.62174
-13.2108,-0.574798,-4.83517
-12.9193,-0.538834,-4.72741
-12.7677,-0.552475,-4.6682
-13.447,-0.612287,-4.90588
-3.52826,0.703247,-1.63908
-10.7334,-0.169211,-3.99486
10.9687,1.8237,4.44562
-13.5523,-0.641072,-4.90522
-14.6964,-0.801574,-5.31563
-7.16425,3.61474,-3.04301
10.021,1.75553,4.00174
-12.5996,-0.430082,-4.59328
11.0534,1.89151,4.39632
-10.1063,-0.0503868,-3.80703
10.4339,1.76849,4.21943
-13.8753,-0.634525,-5.03506
11.3815,1.85567,4.54535
-9.57493,0.0144736,-3.60734
-3.34725,-1.39445,-0.0882318
11.0775,1.76927,4.4021
-13.7402,-0.68115,-5.01168
-14.4716,-0.754791,-5.23693
-9.48882,0.0113764,-3.59257
-10.2729,-0.0905382,-3.87472
-13.9928,-0.675264,-5.07573
-14.1231,-0.733818,-5.12344
-14.6645,-0.787616,-5.30188
-10.6622,-0.123905,-3.99608
10.9277,1.84124,4.35656
9.29924,1.58142,3.73071
-8.65443,4.10148,-3.62642
11.0643,1.85334,4.43138
11.3254,1.86663,4.56279
-10.3053,-0.0955887,-3.87201
-3.26475,0.637848,-1.56023
9.78094,1.79422,3.86698
-9.66373,-0.0349337,-3.66082
10.9918,1.83282,4.39474
-9.55545,0.0126093,-3.62325
-10.5673,-0.12792,-3.94676
-9.49174,0.00606954,-3.59053
11.0247,1.82539,4.40539
9.8417,1.68938,3.95475
11.4565,1.87518,4.57213
10.7788,1.83519,4.28041
11.8643,1.94535,4.75498
12.19,2.06607,4.8226
11.668,1.96443,4.63604
-9.95667,-0.0522249,-3.72777
-9.1918,0.0727516,-3.51663
-14.0407,-0.709498,-5.11205
-9.2626,0.0618654,-3.53276
11.0802,1.83575,4.42384
-10.5111,-0.1375,-3.93211
-10.0438,-0.0567151,-3.78131
-9.84243,-0.0376377,-3.72384
10.3969,1.81027,4.1607
-13.8248,-0.683923,-5.02823
-13.2004,-0.531305,-4.79567
10.3679,1.78489,4.14038
-14.2474,-0.748592,-5.1913
12.0608,1.98964,4.80148
-14.7122,-0.798091,-5.31563
-9.92371,-0.0328956,-3.72833
-15.1827,-0.899118,-5.46155
-4.39824,-2.04659,-0.833792
10.3878,1.75751,4.13932
10.8154,1.85615,4.33928
11.1325,1.89765,4.44975
-14.1844,-0.730647,-5.13306
-9.59672,-0.0180284,-3.65424
10.8467,1.80816,4.34165
11.0935,1.86287,4.43664
11.4855,1.90718,4.59318
10.1944,1.77077,4.08023
-8.84407,0.123057,-3.38668
-13.5899,-0.625555,-4.95864
10.7729,1.82649,4.27719
-9.3291,0.0231386,-3.54837
-13.4091,-0.608389,-4.89944
-13.4861,-0.612512,-4.9129
11.1031,1.89853,4.4211
-15.0809,-0.862068,-5.43505
-3.40874,0.775415,-1.52109
11.3034,1.91449,4.51662
-9.87148,-0.0560469,-3.72035
14.4783,2.15099,-8.92186
-15.9155,-0.953595,-5.73156
10.8192,1.83412,4.33444
-3.32236,0.728163,-1.5047
10.4883,1.79242,4.15621
-10.6884,-0.164656,-3.98247
-13.7584,-0.659878,-4.98757
-3.50763,0.729746,-1.44821
-9.27032,0.0368165,-3.52531
-9.76528,4.48444,-4.21002
-3.41987,0.692412,-1.52105
-12.5972,-0.479147,-4.61985
-14.9028,-0.81986,-5.366
-3.455,0.726097,-1.51004
11.3077,1.88393,4.52215
-12.1652,-0.422877,-4.47073
-10.6799,-0.1428,-3.9833
-10.5672,-0.138704,-3.95954
-10.568,-0.153837,-3.94521
-14.1492,-0.706187,-5.12755
-3.47631,0.647328,-1.49224
-10.4941,-0.120305,-3.9255
-9.98542,-0.0454142,-3.75019
11.1327,1.88677,4.43345
-10.2327,-0.0997034,-3.84543
-14.1586,-0.746642,-5.14045
12.4616,2.06873,4.98445
-10.0495,-0.0710979,-3.78672
-12.8338,-0.52427,-4.69431
-13.8189,-0.64473,-5.02855
-8.84896,4.08304,-3.82598
-11.2303,-0.245077,-4.16803
-9.9426,-0.0588183,-3.75198
-9.67313,-0.00982666,-3.67562
11.0293,1.85943,4.419
10.9682,1.85063,4.37761
-10.984,-0.228543,-4.08632
-10.53,-0.148126,-3.94348
10.3567,1.76186,4.13271
-9.17633,4.22042,-3.98821
11.4421,1.91923,4.56603
11.5717,1.92638,4.61503
10.8829,1.84625,4.35791
-9.69481,-0.0121689,-3.68169
-10.4206,-0.119467,-3.90179
-13.7335,-0.64756,-4.99613
-14.7411,-0.79685,-5.32717
-9.18597,0.057286,-3.49326
10.1025,1.71621,4.03653
-10.4021,-0.112644,-3.89104
10.6659,1.79843,4.24579
-10.0914,4.51987,-4.32373
-9.4524,0.0246749,-3.58732
-13.6169,-0.651439,-4.95389
-14.5369,-0.783362,-5.25592
10.5907,1.79739,4.23141
-14.3015,-0.721312,-5.18882
-9.18042,0.0646112,-3.49313
-12.5415,-0.470089,-4.60543
2.87764,-0.693691,0.0707033
-13.3339,-0.573753,-4.85025
-12.4522,-0.478169,-4.56522
-3.48558,0.622648,-1.48006
-10.4768,-0.114498,-3.92021
-14.9288,-0.868837,-5.40126
-14.3136,-0.751618,-5.18463
-3.38858,0.677961,-1.457
-13.8003,-0.660844,-5.01656
11.6873,1.96131,4.66592
-11.2234,-0.230848,-4.17362
9.81123,1.69426,3.92588
-13.3267,-0.590629,-4.85998
-9.38308,0.0462135,-3.57324
-14.0531,-0.708351,-5.10478
-10.4747,-0.131204,-3.92979
-10.9783,-0.203114,-4.08964
-9.97526,-0.0615057,-3.76379
11.1976,1.8913,4.47856
11.3677,1.95901,4.50369
-13.277,-0.573409,-4.84788
10.6867,1.82552,4.28786
-3.49421,0.68892,-1.50784
-13.0862,-0.558847,-4.7737
11.4368,1.91578,4.58001
11.289,1.89244,4.51879
-13.7057,-0.640122,-4.98889
-13.8028,-0.661623,-5.00544
-3.37238,0.691151,-1.5573
10.8467,1.86376,4.32232
-10.6759,-0.155103,-3.99379
-9.41935,0.0222927,-3.57519
11.6004,1.95517,4.63004
3.16884,-0.165016,0.679682
-12.6291,-0.488948,-4.62039
-12.714,-0.520383,-4.67235
-13.8572,-0.672624,-5.03802
11.086,1.86489,4.43545
11.6232,1.96239,4.62106
-11.0226,-0.20752,-4.10056
-3.47321,0.73111,-1.49802
-12.9835,-0.504749,-4.75135
-4.99306,2.68141,-2.27204
10.8351,1.84081,4.33842
10.8787,1.84201,4.36212
-10.1719,-0.117262,-3.81768
-10.6303,-0.143531,-3.96634
10.9708,1.85082,4.37607
11.0839,1.84586,4.42574
-13.1519,-0.565359,-4.80306
11.464,1.90851,4.56724
-10.6691,-0.159858,-3.99458
11.7628,1.95998,4.68348
-9.7,-0.0181581,-3.66511
-14.1928,-0.73034,-5.14175
-3.53388,0.768286,-1.56399
11.8377,1.9708,4.732
-9.63381,4.44168,-4.10999
11.5257,1.92189,4.59837
-13.6486,-0.643923,-4.96736
-10.1507,-0.0859485,-3.81875
-13.7613,-0.666639,-5.00534
11.7471,1.98063,4.67607
10.8533,1.82706,4.33296
-13.7199,-0.651872,-4.98222
-3.52831,0.686448,-1.52058
-14.3759,-0.743942,-5.20992
-10.6071,-0.146102,-3.97123
-10.3853,-0.103174,-3.89601
11.415,1.92872,4.56137
11.1034,1.86119,4.43005
11.3615,1.9235,4.5353
-10.6455,-0.172548,-3.97765
-9.29346,0.0586585,-3.53397
-9.57609,0.0196859,-3.6391
-14.3851,-0.74,-5.21508
-3.46837,0.670434,-1.54202
-9.10758,4.1504,-3.92966
10.6835,1.824,4.26691
-9.47901,0.029691,-3.58893
-14.5185,-0.767908,-5.25354
-9.62768,4.37469,-4.13122
-10.9579,-0.195442,-4.0755
-10.8817,-0.190783,-4.05118
-11.1649,-0.227832,-4.14925
-10.0281,-0.0681499,-3.78092
-9.63399,4.31902,-4.16205
-14.7625,-0.802965,-5.33531
10.7014,1.80473,4.287
11.2095,1.89544,4.46688
-9.85196,-0.0263947,-3.71679
-9.04356,4.12374,-3.88378
-10.2598,-0.0846314,-3.85551
10.4535,1.79372,4.18654
-13.5322,-0.624836,-4.92912
-3.46092,0.686946,-1.49902
-9.82429,-0.045258,-3.71327
11.6323,1.93567,4.65557
-14.1106,-0.700094,-5.12587
11.1578,1.88695,4.46269
-10.5483,-0.140446,-3.94087
11.8464,1.97992,4.73164
-14.1376,-0.714236,-5.12546
-9.4271,0.0299129,-3.57058
11.3806,1.9192,4.53325
-12.3066,-0.444566,-4.52306
-14.0805,-0.710608,-5.11733
-3.44284,0.701838,-1.51028
-14.0851,-0.701326,-5.10868
-13.5034,-0.619858,-4.91673
-9.52636,0.0233394,-3.61945
-7.97513,3.74317,-3.49661
-3.45578,0.690113,-1.54094
-14.1332,-0.711754,-5.13056
11.5749,1.93639,4.61106
11.2169,1.89918,4.48088
-14.1812,-0.720327,-5.1358
-3.46811,0.689279,-1.49104
-10.3388,4.56529,-4.43481
-14.5951,-0.789968,-5.27996
-14.6904,-0.812631,-5.3171
11.5335,1.9425,4.59587
-9.47419,0.00955546,-3.59026
10.4119,1.77428,4.1692
-3.51254,0.69046,-1.48665
-10.349,-0.097365,-3.88284
-9.31235,4.21075,-3.96487
10.8507,1.85444,4.33634
-13.2059,-0.568647,-4.81487
-11.3342,-0.257293,-4.20239
-8.87243,4.05241,-3.86563
-13.189,-0.57102,-4.80965
-10.7351,-0.160268,-4.00717
-11.0259,-0.206104,-4.10692
-10.0067,-0.0615941,-3.76886
-10.4672,-0.119588,-3.93097
-12.3714,-0.446554,-4.55025
-10.3752,-0.115763,-3.8881
-10.9742,-0.196567,-4.08421
-14.0683,-0.704743,-5.09777
-10.6242,-0.153605,-3.97405
-13.7855,-0.684712,-5.01353
-1.31083,5.31564,4.43511
11.1266,1.856,4.43792
11.0658,1.86895,4.42931
-11.2635,-0.250803,-4.18054
-14.345,-0.744637,-5.20452
11.3636,1.89731,4.55267
-14.0714,-0.698307,-5.10901
-13.1427,-0.562155,-4.79805
11.4106,1.92354,4.57181
11.0838,1.85917,4.43231
-11.0571,-0.223882,-4.1134
11.0342,1.85249,4.39565
11.6755,1.96461,4.67289
10.9257,1.84489,4.36719
11.0125,1.87246,4.40982
11.6919,1.94149,4.66957
10.5975,1.80394,4.22736
-14.1086,-0.69154,-5.12116
-3.52536,0.665927,-1.54009
11.1521,1.8688,4.46324
-14.1854,-0.715277,-5.14602
-13.4192,-0.599984,-4.89246
11.1297,1.87877,4.45522
10.6793,1.80645,4.25964
-9.41524,0.0324378,-3.56151
-10.36,-0.109761,-3.88808
11.0249,1.84291,4.40685
-10.7046,-0.170892,-3.99903
-14.259,-0.732617,-5.17277
-14.4596,-0.770212,-5.23475
-3.49208,0.679155,-1.52391
-12.1478,-0.400819,-4.47371
-13.197,-0.574988,-4.81451
-3.40805,0.673582,-1.5242
-9.94914,-0.0574332,-3.74266
-10.5284,-0.126689,-3.94303
-14.5683,-0.770839,-5.27477
-11.0796,-0.216944,-4.11932
-10.1705,-0.0787228,-3.81895
-8.78948,0.128669,-3.35657
-12.7179,-0.475682,-4.65381
-11.287,-0.251829,-4.1861
-10.0947,4.4773,-4.31947
-10.8532,-0.182115,-4.05055
-13.1415,-0.58058,-4.80786
-13.9548,-0.706454,-5.07299
-10.1683,-0.0812764,-3.81957
11.0993,1.84741,4.43285
-14.6422,-0.79513,-5.29496
10.6859,1.80061,4.27863
10.2666,1.75571,4.11585
-9.73246,-0.00602317,-3.67331
11.0215,1.84946,4.3979
-14.3872,-0.757573,-5.21056
-9.85468,-0.0279092,-3.71751
10.8035,1.83102,4.31628
-15.41,-0.909582,-5.54429
-3.56306,0.680823,-1.51099
-10.3862,-0.114598,-3.8932
10.8442,1.82666,4.34411
11.245,1.88205,4.5039
-10.0849,-0.0653967,-3.79223
11.2355,1.88803,4.48623
-14.0497,-0.714157,-5.11332
-9.68882,-0.0110092,-3.65024
-3.46853,0.755997,-1.56379
-14.7685,-0.808152,-5.33383
-3.47249,0.67012,-1.48633
10.8561,1.81494,4.34609
-11.2395,-0.247384,-4.17283
-14.707,-0.80787,-5.31489
11.037,1.86798,4.39921
-13.9059,-0.675892,-5.05364
-14.9999,-0.845006,-5.41709
11.3627,1.90647,4.53176
-14.1262,-0.71519,-5.11618
-3.51918,0.730087,-1.47814
11.232,1.8825,4.49111
11.4963,1.92633,4.59046
-9.09438,0.0723486,-3.46068
-13.9619,-0.677825,-5.06662
-3.88285,-1.69206,-0.650974
-10.5676,-0.141667,-3.95054
-9.67155,-0.00604057,-3.66188
-14.0504,-0.693363,-5.10284
-13.57,-0.619076,-4.94427
-9.79889,4.36039,-4.21773
-10.5438,-0.137463,-3.94336
-9.58368,4.28504,-4.1065
10.9197,1.85819,4.37379
11.2188,1.89888,4.48676
11.0438,1.86102,4.41663
-8.88679,0.119477,-3.39544
-9.62748,0.00445271,-3.63808
-9.91592,-0.0458409,-3.73787
-10.0279,-0.0651035,-3.7678
-10.7628,-0.163204,-4.01908
-10.7052,-0.169259,-4.00023
11.0645,1.87212,4.41672
-15.0128,-0.850125,-5.41999
10.7394,1.82471,4.28959
11.1018,1.86351,4.44624
11.607,1.93252,4.63263
-14.5103,-0.762263,-5.25291
10.9626,1.83873,4.38141
-10.6998,-0.149777,-3.99445
10.9523,1.85194,4.37365
-10.2213,4.49544,-4.3447
10.8893,1.85008,4.34419
-10.149,-0.0737451,-3.81502
11.9688,1.99804,4.77472
-14.8552,-0.817595,-5.36486
-13.6162,-0.6055,-4.95181
-14.4288,-0.77572,-5.22644
-3.4515,0.711491,-1.50906
11.0976,1.86075,4.43223
10.6395,1.80431,4.25382
11.2133,1.66141,-7.04559
-13.9413,-0.679217,-5.0679
-9.86763,-0.0311973,-3.72433
10.9639,1.8473,4.38773
-8.10389,3.76096,-3.5232
11.3656,1.89471,4.54492
-14.2668,-0.719848,-5.17624
11.0777,1.87663,4.43038
-9.62648,4.28852,-4.16671
-11.013,-0.211497,-4.10178
-13.5756,-0.641683,-4.95482
-14.686,-0.797702,-5.30332
-3.5559,0.69958,-1.465
-3.46309,0.707767,-1.51553
10.7458,1.82147,4.28951
-8.88684,0.112478,-3.39652
12.049,1.99062,4.81694
11.4648,1.9155,4.57836
-13.1308,-5.41843,-2.47656
-9.44335,0.00906742,-3.58048
11.5301,1.93638,4.60235
10.8898,1.84193,4.35801
-9.67604,-0.00916994,-3.65844
-9.57895,0.010357,-3.63182
10.5603,1.793,4.22187
-10.5211,-0.126598,-3.94296
-13.5992,-0.623971,-4.95553
10.759,1.82928,4.30641
-9.58859,0.0158912,-3.63151
-9.79902,-0.0277569,-3.69873
11.499,1.92828,4.59238
11.6217,1.94443,4.64304
10.9505,1.84813,4.37256
-14.692,-0.80699,-5.3095
-3.47028,0.682095,-1.49202
11.1185,1.87936,4.43658
-13.5633,-0.62036,-4.93527
-3.5284,0.716352,-1.52023
10.7696,1.8322,4.28712
10.0128,1.71508,4.00713
-14.1355,-0.714895,-5.12618
-3.45392,0.678774,-1.48833
11.0901,1.86668,4.42724
11.0645,1.85874,4.4175
-10.1364,-0.0763777,-3.80687
-12.4888,-0.461237,-4.59579
9.82044,1.67187,3.93382
10.4217,1.77202,4.17769
-14.2718,-0.731337,-5.17091
-3.49439,0.683738,-1.54003
10.9296,1.83197,4.35695
-15.0085,-0.853569,-5.41424
-9.85338,-0.0264509,-3.71511
-13.9149,-0.684407,-5.0495
-3.55446,0.72599,-1.50956
-8.97592,0.107126,-3.42227
11.2716,1.89639,4.4964
-13.0038,-0.542827,-4.75408
-9.08564,0.0758922,-3.46032
-14.5999,-0.781642,-5.28004
11.287,1.87939,4.51252
-3.47015,0.680151,-1.51306
11.1049,1.86891,4.43096
-12.3125,-0.429407,-4.52917
11.115,1.87809,4.43659
-13.1333,-0.553785,-4.79044
-15.1811,-0.881511,-5.47589
-12.7394,-0.497066,-4.66616
-10.7114,-0.162051,-4.00194
-13.6631,-0.638955,-4.96609
-3.53643,0.715773,-1.53186
-14.4321,-0.750421,-5.22653
10.8905,1.83685,4.34947
11.3173,1.89591,4.52326
11.47,1.92326,4.57746
10.7823,1.82876,4.301
-11.6905,-0.309869,-4.31543
10.8729,1.83487,4.34624
10.4913,1.77056,4.1936
11.1789,1.86758,4.46787
-13.5943,-0.618925,-4.94949
-13.5568,-0.619368,-4.93921
10.2548,1.74675,4.09876
-9.90698,-0.0490301,-3.73663
11.9239,1.99149,4.76118
11.4176,1.91507,4.55971
-10.884,-0.181156,-4.06287
10.7707,1.81254,4.31438
-14.7155,-0.799176,-5.31943
-13.5077,-0.610314,-4.92379
10.7691,1.82154,4.31748
10.9329,1.84472,4.36868
-9.86037,-0.0328209,-3.7158
9.86593,9.19993,7.78248
-13.5259,-0.619743,-4.92242
-3.49921,0.666747,-1.47364
-13.0701,-0.551668,-4.77756
11.013,1.85211,4.39621
-19.8778,-1.58717,-7.03305
-3.49188,0.707222,-1.50048
-13.2669,-0.569819,-4.84764
-12.784,-0.495947,-4.68273
11.5707,1.93931,4.61939
-12.9434,-5.56413,-3.68468
-3.45799,0.677416,-1.50943
-14.1654,-0.732477,-5.14301
-13.2717,-0.577204,-4.84078
-13.5962,-0.63622,-4.94704
-3.47736,0.669157,-1.49461
10.4452,1.77101,4.17656
11.0098,1.86565,4.39438
-12.2613,-0.416888,-4.50732
12.0705,2.00412,4.81508
-17.5115,-7.6024,-3.06861
-12.8708,-0.497506,-4.71495
-14.8157,-0.817055,-5.35265
-8.75356,0.13148,-3.3569
10.8816,1.84578,4.35525
10.5603,1.78763,4.21778
-9.84315,-0.0248404,-3.70983
11.445,1.91853,4.57447
-9.53949,0.0101199,-3.61883
10.8404,1.83315,4.32722
10.7038,1.8169,4.27999
-9.3671,4.20253,-4.03025
10.6908,1.80853,4.26595
5.9973,-3.21767,6.49824
-7.42857,0.331188,-2.91783
-14.822,-0.825851,-5.35486
-10.1639,-0.085089,-3.82365
-10.7284,-0.158848,-4.0099
-13.5098,-0.609058,-4.9237
-13.1346,-0.550578,-4.79863
-11.4191,-0.269724,-4.2324
-10.2858,4.51742,-4.41254
-10.8831,-0.183235,-4.06047
-13.5998,-0.625294,-4.95268
-17.4482,-1.21289,-6.2292
-11.5178,-0.28404,-4.27103
10.7438,1.82704,4.29809
-9.71672,-0.0170276,-3.66987
-10.7356,-0.158873,-4.00848
-10.2657,-0.0959878,-3.85032
-10.8867,-0.186465,-4.0546
-14.1208,-0.696481,-5.11996
-10.6366,-0.145554,-3.98123
-3.5037,0.699347,-1.52343
-13.8565,-0.655692,-5.02954
-9.81908,-0.0237825,-3.70753
-13.6829,-0.644164,-4.97375
4.33853,0.878115,1.83731
11.1617,1.88087,4.4574
-15.2181,-0.882375,-5.48487
-9.49834,0.0259392,-3.60081
-13.0736,-0.564914,-4.7773
11.3468,1.89983,4.52867
-14.2994,-0.7372,-5.18076
10.8342,1.83403,4.33433
-15.4651,-0.904638,-5.56522
-13.5191,-0.616847,-4.92591
10.391,1.76249,4.15263
-14.0516,-0.696675,-5.10312
-12.798,-0.503928,-4.6913
10.5872,1.79003,4.23285
11.008,1.85266,4.40315
-13.87,-0.671916,-5.04008
-10.7974,-0.168141,-4.02569
11.3444,1.90556,4.53339
11.5636,1.94098,4.6143
10.6778,1.81008,4.267
11.4994,1.92899,4.58573
-10.337,-0.0984125,-3.87427
-12.7099,-0.486792,-4.65939
-13.1465,-0.558848,-4.80027
-14.3816,-0.736826,-5.21283
-13.8103,-0.66238,-5.0193
-10.4555,-0.117561,-3.9148
-10.1688,-0.0796778,-3.81871
-14.2607,-0.725662,-5.1709
-3.944,-1.74219,-0.668334
11.4975,1.91787,4.597
-9.71511,-0.00874591,-3.66797
-13.1797,-0.569884,-4.80853
-10.2485,-0.0967324,-3.85004
-14.362,-0.745435,-5.20368
-14.6122,-0.780855,-5.28548
-3.51223,0.719025,-1.52796
-15.3877,-0.896292,-5.54308
10.9925,1.85589,4.39242
-9.67391,-0.000691175,-3.65549
-10.4284,-0.129324,-3.90639
10.6681,1.80931,4.26439
-10.4362,-0.123274,-3.91067
-15.5364,-0.943062,-5.59473
-10.3764,-0.119531,-3.89242
11.4233,1.91348,4.5554
-10.0408,-0.0598216,-3.78031
-10.0983,-0.0718985,-3.79617
11.1747,1.88219,4.45694
-13.3138,-0.576721,-4.85593
-9.71792,4.31938,-4.17006
-13.9966,-0.70991,-5.08522
11.2525,1.88382,4.49893
-13.5618,-0.622113,-4.94
10.8917,1.84469,4.34841
-8.35465,3.83284,-3.59712
11.4226,1.91144,4.55766
-9.46647,0.0200541,-3.58906
-14.0412,-0.689973,-5.10031
10.6884,1.81316,4.26652
11.5965,1.93199,4.63768
-9.45778,0.025615,-3.58815
-3.46228,0.667886,-1.49967
-13.9693,-0.689276,-5.07226
-13.3003,-0.582882,-4.85119
-3.528,0.71741,-1.51492
-13.7878,-0.658153,-5.00938
-3.485,0.676119,-1.51534
-10.6518,-0.157516,-3.98041
-9.13872,4.11844,-3.96793
-10.9463,-0.192372,-4.07815
-9.23391,4.16657,-3.98875
-14.7125,-0.791313,-5.32029
-14.2311,-0.725042,-5.16045
-13.5699,-0.62045,-4.94449
-10.5474,-0.138436,-3.93728
-9.93299,-0.0523982,-3.74476
-14.2229,-0.721401,-5.153
11.1106,1.87234,4.43724
-9.84877,4.37121,-4.24822
-12.7768,-0.498561,-4.68826
-15.2509,-0.871543,-5.49046
-14.0228,-0.689189,-5.08508
-3.46016,0.707348,-1.51352
-14.6978,-0.795364,-5.31373
-3.51453,0.704199,-1.52096
-10.1384,-0.074456,-3.8148
-13.2732,-0.578579,-4.84078
-2.98087,-5.45795,2.57451
-10.1704,-0.0796647,-3.82059
-13.539,-0.615855,-4.9272
-8.47603,3.92495,-3.68437
-10.134,-0.0703225,-3.81101
-13.8705,-0.666342,-5.0396
-9.42592,0.0396945,-3.57892
11.0048,1.85059,4.39251
-9.55932,0.00895762,-3.62289
-14.2937,-0.737283,-5.1871
-10.3536,-0.111133,-3.88329
11.3968,1.91715,4.55309
-14.222,-0.720376,-5.14633
10.7403,1.81095,4.28935
-13.1677,-0.56399,-4.81167
-11.3005,-0.261435,-4.19404
-14.2444,-0.730578,-5.16309
11.2589,1.88966,4.49594
10.901,1.845,4.356
11.2783,1.89076,4.50264
-10.741,-0.168931,-4.01218
-10.4986,-0.127339,-3.92897
-13.4847,-0.610789,-4.91556
11.3836,1.90624,4.54702
11.3788,1.9078,4.54172
-12.6794,-0.483704,-4.65516
-9.40871,0.0365767,-3.57421
-10.3271,-0.10038,-3.87379
-11.812,-0.353388,-4.36311
-11.3429,-0.258641,-4.21102
-12.6596,-0.470722,-4.63571
-10.7332,-0.164994,-4.00643
-9.0255,4.07205,-3.87861
11.059,1.87019,4.42281
-8.89019,0.117677,-3.40217
11.0913,1.86776,4.42213
-10.0825,-0.0699804,-3.78975
11.067,1.86768,4.41411
11.0806,1.86239,4.42176
6.82815,-1.45434,5.29708
-10.3392,4.55373,-4.41624
10.9589,1.84558,4.38646
11.8285,1.96796,4.72563
-8.5159,3.89332,-3.69291
-14.3509,-0.755048,-5.20507
-9.77399,-0.0263417,-3.68952
10.7389,1.81348,4.28696
-13.2855,-0.574418,-4.84782
-13.0828,-0.548707,-4.78535
-9.68803,-0.00540209,-3.66463
-14.1096,-6.03767,-3.39907
-3.47541,0.723191,-1.51684
-14.5112,-0.77221,-5.24909
-3.53249,0.729465,-1.51184
-11.9226,-0.344081,-4.4024
-14.8165,-0.811622,-5.35867
-10.3336,-0.108762,-3.8791
-15.1626,-0.865586,-5.46735
-3.45666,0.718094,-1.50523
8.05919,-3.56414,8.34621
-9.56134,0.0170226,-3.61578
11.2314,1.89122,4.47929
11.6431,1.94492,4.65018
-10.0746,-0.0662832,-3.7921
-9.81156,-0.0330613,-3.70356
-14.4489,-0.763428,-5.22755
-10.9787,-0.204082,-4.09278
-13.7302,-0.645345,-4.99312
-11.2671,-0.247537,-4.17781
-3.45263,0.697578,-1.47997
11.244,1.88986,4.48942
-13.671,-0.641032,-4.97602
-9.14503,0.0781646,-3.48763
10.8921,1.83462,4.35152
11.0095,1.85912,4.39793
-9.87984,-0.0378881,-3.72897
-14.0116,-0.684919,-5.08794
-13.2215,-0.573419,-4.82636
-9.64828,0.00207019,-3.64882
-14.1304,-0.722233,-5.13315
-14.8554,-0.817339,-5.36894
-12.9249,-0.520352,-4.72949
10.7467,1.82227,4.29187
11.0529,1.85919,4.42232
-14.5871,-0.777706,-5.27656
-3.50098,0.689288,-1.48215
-13.1197,-0.550898,-4.79147
11.045,1.85721,4.41144
-9.64375,0.00672531,-3.64609
-8.71044,0.144683,-3.34194
7.6355,1.82216,3.40098
11.0821,1.86759,4.42774
