0.00291707,-0.00152602,-4.07617e-08,-4.04931e-08,-4.07123e-08,-4.05945e-08,-4.06406e-08,-4.06336e-08,-4.06316e-08,-4.06318e-08,-4.06321e-08,-4.0632e-08,-4.0632e-08,-4.06322e-08,-4.06319e-08,-4.06321e-08,-4.06321e-08,-4.0632e-08,-4.06321e-08,-4.06321e-08,-4.06321e-08,-4.06321e-08,-4.06321e-08,-4.06321e-08,-4.06321e-08,-4.0632e-08,-4.06321e-08,-4.06321e-08,-4.06321e-08,-4.06321e-08,-4.06321e-08,-4.0632e-08,-4.06321e-08,-4.0632e-08,-4.06321e-08,-4.06321e-08,-4.0632e-08,-4.06321e-08,-4.06321e-08,-8.52013e-08
-0.00152602,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-4.06321e-08
-4.07617e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-4.06321e-08
-4.04931e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-4.0632e-08
-4.07123e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-4.06321e-08
-4.05945e-08,-1.94771e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-4.06321e-08
-4.06406e-08,-1.93352e-08,-1.94771e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-4.0632e-08
-4.06336e-08,-1.93849e-08,-1.93352e-08,-1.94771e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-4.06321e-08
-4.06316e-08,-1.9379e-08,-1.93849e-08,-1.93352e-08,-1.94771e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-4.0632e-08
-4.06318e-08,-1.93769e-08,-1.9379e-08,-1.93849e-08,-1.93352e-08,-1.94771e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-4.06321e-08
-4.06321e-08,-1.93769e-08,-1.93769e-08,-1.9379e-08,-1.93849e-08,-1.93352e-08,-1.94771e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-4.06321e-08
-4.0632e-08,-1.93773e-08,-1.93769e-08,-1.93769e-08,-1.9379e-08,-1.93849e-08,-1.93352e-08,-1.94771e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-4.06321e-08
-4.0632e-08,-1.93772e-08,-1.93773e-08,-1.93769e-08,-1.93769e-08,-1.9379e-08,-1.93849e-08,-1.93352e-08,-1.94771e-08,-1.91963e-08,-1.95795e-08,-0.001526,0.00371539,-0.001526,-1.95795e-08,-1.91963e-08,-1.94771e-08,-1.93352e-08,-1.93849e-08,-1.9379e-08,-1.93769e-08,-1.93769e-08,-1.93773e-08,-1.93772e-08,-1.93771e-08,-1.93775e-08,-1.9377e-08,-1.93773e-08,-1.93773e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93772e-08,-1.93773e-08,-1.93772e-08,-1.93772e-08,-4.06321e-08
