32768,32768,32768,32768,32768,32768,32768,32540,32538,32538,32544,32556,32575,32600,32626,32653,32675,32692,32702,32706,32704,32701,32697,32696,32699,32707,32718,32732,32746,32759,32768,32773,32773,32769,32763,32758,32754,32753,32756,32763
32682,32674,32663,32648,32634,32620,32610,32603,32601,32603,32608,32615,32620,32625,32627,32626,32622,32617,32611,32606,32602,32600,32601,32605,32610,32615,32621,32627,32632,32635,32638,32641,32645,32649,32655,32662,32671,32681,32691,32592
32691,32592,32591,32586,32579,32569,32560,32553,32551,32554,32563,32577,32594,32610,32622,32629,32627,32617,32602,32586,32574,32574,32591,32631,32697,32790,32904,33035,33173,33306,33425,33520,33582,33608,33598,33554,33483,33393,33295,33197
33265,33097,32924,32761,32621,32512,32439,32400,32392,32406,32433,32466,32496,32519,32534,32540,32540,32538,32538,32544,32556,32575,32600,32626,32653,32675,32692,32702,32706,32704,32701,32697,32696,32699,32707,32718,32732,32746,32759,32768
33265,33097,32924,32761,32621,32512,32439,32400,32392,32406,32433,32466,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32769,32769,32768,32767,32767,32767,32768,32769,32770,32770,32768,32764,32757,32750
32682,32674,32663,32648,32634,32620,32610,32603,32601,32603,32608,32615,32620,32625,32627,32626,32622,32617,32611,32682,32672,32664,32658,32653,32649,32645,32640,32634,32625,32614,32603,32593,32584,32578,32575,32577,32581,32585,32590,32592
32590,32592,32591,32586,32579,32569,32560,32553,32551,32554,32563,32577,32594,32610,32622,32629,32627,32617,32602,32586,32574,32574,32591,32631,32697,32790,32904,33035,33173,33306,33425,33520,33582,33608,33598,33554,33483,33393,33295,33197
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32514,32509,32501,32492,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768
32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32744,32757,32769,32779,32788,32796,32803,32808,32814,32819,32824,32829,32834,32839,32844,32850,32856,32861
32503,32476,32452,32431,32414,32400,32390,32384,32382,32384,32389,32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32744,32757,32769
32503,32476,32452,32431,32414,32400,32390,32384,32382,32384,32389,32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32571,32568,32564
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32514,32509,32501,32492,32484,32479,32483,32499,32530,32579,32647,32733,32835,32949,33069,33190,33305,33408,33495,33562,33608,33633,33637,33625,33598,33562,33518
32503,32476,32452,32431,32414,32400,32390,32384,32382,32384,32389,32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32744,32757,32769
32642,32634,32621,32604,32585,32566,32549,32536,32527,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768
32848,32676,32533,32425,32355,32319,32310,32320,32340,32360,32377,32385,32386,32381,32375,32371,32373,32384,32403,32427,32456,32485,32511,32530,32541,32545,32543,32538,32533,32530,32533,32540,32554,32572,32591,32610,32626,32638,32646,32649
32758,32767,32772,32773,32772,32772,32772,32776,32528,32546,32563,32575,32578,32574,32563,32549,32540,32544,32569,32621,32704,32818,32957,33112,33269,33413,33529,33604,33631,33608,33540,33437,33316,33196,33094,33027,33005,33033,33106,33214
33223,33035,32848,32676,32533,32425,32355,32319,32310,32320,32340,32360,32377,32385,32386,32381,32375,32371,32373,32384,32403,32427,32456,32485,32511,32530,32541,32545,32543,32538,32533,32530,32533,32540,32554,32572,32591,32610,32626,32638
32503,32476,32452,32431,32414,32400,32390,32384,32382,32384,32389,32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32624,32615,32606,32597,32589,32582,32577,32573,32571,32568,32564
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32514,32509,32501,32492,32484,32479,32483,32499,32530,32579,32647,32733,32835,32949,33069,33190,33305,33408,33495,33562,33608,33633,33637,33625,33598,33562,33518
32640,32634,32625,32614,32603,32593,32584,32578,32575,32577,32581,32585,32590,32592,32591,32586,32579,32569,32560,32553,32551,32554,32563,32577,32594,32610,32622,32629,32627,32617,32602,32586,32574,32574,32591,32631,32697,32790,32904,33035
32640,32634,32625,32614,32603,32593,32584,32578,32575,32577,32581,32585,32590,32592,32591,32586,32579,32569,32560,32553,32551,32554,32563,32577,32594,32610,32622,32629,32627,32617,32602,32586,32574,32574,32591,32631,32697,32790,32904,33035
32682,32674,32663,32648,32634,32620,32610,32603,32601,32603,32608,32615,32620,32625,32627,32626,32622,32617,32611,32606,32602,32600,32601,32605,32610,32615,32621,32627,32632,32635,32638,32641,32645,32649,32655,32662,32671,32681,32691,32700
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32514,32509,32501,32492,32484,32479,32483,32499,32530,32579,32647,32733,32835,32949,33069,33190,33305,33408,33495,33562,33608,33633,33637,33625,33598,33562,33518
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32514,32509,32501,32492,32484,32479,32483,32499,32530,32579,32647,32733,32835,32949,33069,33190,33305,33408,33495,33562,33608,33633,33637,33625,33598,33562,33518
32768,32768,32768,32768,32768,32768,32768,32768,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32744,32757,32769,32779,32788,32796,32803,32808
32640,32634,32625,32614,32603,32593,32584,32578,32575,32577,32581,32585,32590,32592,32591,32586,32579,32569,32560,32553,32551,32554,32563,32577,32594,32610,32622,32629,32627,32617,32602,32586,32574,32574,32591,32631,32697,32790,32904,33035
32640,32634,32625,32614,32603,32593,32584,32578,32575,32577,32581,32585,32590,32592,32591,32586,32579,32569,32560,32553,32551,32554,32563,32577,32594,32610,32622,32629,32627,32617,32602,32586,32574,32574,32591,32631,32697,32790,32904,33035
32682,32674,32663,32648,32634,32620,32610,32603,32601,32603,32608,32615,32620,32625,32627,32626,32622,32617,32611,32606,32602,32600,32601,32605,32610,32615,32621,32627,32632,32635,32638,32641,32645,32649,32655,32662,32671,32681,32691,32700
32768,32769,32769,32768,32768,32768,32768,32768,32496,32519,32534,32540,32540,32538,32538,32544,32556,32575,32600,32626,32653,32675,32692,32702,32706,32704,32701,32697,32696,32699,32707,32718,32732,32746,32759,32768,32773,32773,32769,32763
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768
32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32744,32757,32769,32779,32788,32796,32803,32808,32814,32819,32824,32829,32834,32839
32503,32476,32452,32431,32414,32400,32390,32384,32382,32384,32389,32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32744,32757,32769
32503,32476,32452,32431,32414,32400,32390,32384,32382,32384,32389,32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32571,32568,32564
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32514,32509,32501,32492,32484,32479,32483,32499,32530,32579,32647,32733,32835,32949,33069,33190,33305,33408,33495,33562,33608,33633,33637,33625,33598,33562,33518
32503,32476,32452,32431,32414,32400,32390,32384,32382,32384,32389,32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32744,32757,32769
32768,32769,32769,32768,32768,32768,32768,32768,32496,32519,32534,32540,32540,32538,32538,32544,32556,32575,32600,32626,32653,32675,32692,32702,32706,32704,32701,32697,32696,32699,32707,32718,32732,32746,32759,32768,32773,32773,32769,32763
32624,32617,32604,32588,32568,32547,32528,32514,32506,32506,32511,32521,32532,32539,32540,32533,32518,32497,32472,32450,32434,32427,32433,32449,32473,32500,32524,32538,32537,32520,32487,32447,32768,32768,32768,32768,32768,32768,32768,32768
32435,32441,32447,32454,32466,32482,32504,32529,32555,32582,32606,32627,32643,32656,32666,32674,32683,32693,32707,32724,32743,32763,32783,32802,32817,32828,32834,32838,32839,32839,32840,32843,32848,32855,32864,32873,32882,32889,32895,32898
32470,32456,32437,32414,32389,32364,32343,32328,32321,32322,32332,32348,32367,32386,32404,32419,32429,32435,32441,32447,32454,32466,32482,32504,32529,32555,32582,32606,32627,32643,32656,32666,32674,32683,32693,32707,32724,32743,32763,32783
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32514,32509,32501,32492,32484,32479,32483,32499,32530,32579,32647,32733,32835,32949,33069,33190,33305,33408,33495,33562,33608,33633,33637,33625,32768,32768,32768
32558,32552,32543,32535,32526,32519,32514,32511,32510,32511,32513,32515,32516,32514,32509,32501,32492,32484,32479,32483,32499,32530,32579,32647,32733,32835,32949,33069,33190,33305,33408,33495,33562,33608,33633,33637,33625,33598,33562,33518
32503,32476,32452,32431,32414,32400,32390,32384,32382,32384,32389,32396,32405,32414,32424,32434,32445,32457,32468,32481,32494,32509,32525,32541,32558,32575,32591,32607,32622,32636,32649,32663,32676,32689,32703,32717,32730,32744,32757,32769
33265,33097,32924,32761,32621,32512,32439,32400,32392,32406,32433,32466,32496,32519,32534,32540,32540,32538,32538,32544,32556,32575,32600,32626,32653,32675,32692,32702,32706,32704,32701,32697,32696,32699,32707,32718,32732,32746,32759,32768
32534,32540,32540,32538,32538,32544,32556,32575,32600,32626,32653,32675,32692,32702,32706,32704,32701,32697,32696,32699,32707,32718,32732,32746,32759,32768,32773,32773,32769,32763,32758,32754,32753,32756,32763,32772,32782,32792,32799,32804
33265,33097,32924,32761,32621,32512,32439,32400,32392,32406,32433,32466,32496,32519,32534,32540,32540,32538,32538,32544,32556,32575,32600,32626,32653,32675,32692,32702,32706,32704,32701,32697,32696,32699,32707,32718,32732,32746,32759,32768
32640,32634,32625,32614,32603,32593,32584,32578,32575,32577,32581,32585,32590,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768,32768
32682,32674,32662,32648,32634,32621,32610,32603,32600,32602,32607,32615,32622,32627,32629,32626,32618,32606,32593,32580,32568,32559,32553,32550,32550,32553,32559,32568,32579,32590,32601,32609,32613,32613,32610,32606,32603,32603,32608,32618
32682,32679,32685,32700,32723,32617,32602,32586,32574,32574,32591,32631,32697,32790,32904,33035,33173,33306,33425,33520,33582,33608,33598,33554,33483,33393,33295,33197,33107,33031,32971,32927,32897,32878,32864,32852,32838,32821,32799,32775
32682,32674,32662,32648,32634,32621,32610,32603,32600,32602,32607,32615,32622,32627,32629,32626,32618,32606,32593,32580,32568,32559,32553,32550,32550,32553,32559,32568,32579,32590,32601,32609,32613,32613,32610,32606,32603,32603,32608,32618
