-0.354844,0.261951,0.345777,0.104065,0.190377,-0.0517723,-0.266554,-0.0119038,0.208219,-0.078796,-0.156541,-0.147956,-0.120721,-0.12496,-0.148067,-0.26512,0.171873,0.506112,-0.165394,-0.0114198,0.0772089,-0.135739,-0.0601035,-0.0466839,0.00662025,-0.0523682,-0.0169487,0.00146055,0.00283471,-0.00518366,-0.00902061,-0.00151814,0.00611206,-0.00342871,0.000638278,-0.000668418
-0.38392,0.136312,0.226385,0.0566982,0.206628,0.0241129,-0.144123,-0.106836,0.05358,-0.196449,-0.0873067,0.469005,-0.0931792,0.0139696,0.244162,0.257391,-0.146146,-0.291296,-0.0804527,-0.102143,-0.213311,0.27631,0.128129,-0.109453,-0.11814,-0.0956404,-0.0301578,-0.00278244,-0.00102968,-0.00344599,-0.00688637,0.0137762,0.00642529,0.0394588,0.0257667,-0.020154
-0.392976,-0.13469,-0.103328,-0.156386,0.0739444,0.155342,-0.120749,-0.208706,-0.150258,-0.0881812,0.0205211,0.247969,0.173109,0.199444,0.0706471,0.0917945,-0.0536799,0.013756,0.176978,0.11561,0.330667,-0.419869,-0.296943,0.176173,0.196315,0.139863,0.0661401,0.00643085,0.00436656,0.00308135,0.0184681,-0.0296512,-0.0413917,-0.078419,-0.0123835,0.0689303
-0.352586,-0.29041,-0.34814,-0.279294,-0.01727,0.192318,-0.101108,-0.191726,-0.156844,-0.0168417,0.0361009,-0.0957304,0.185743,0.0981519,-0.129884,-0.228283,0.182659,0.203541,0.0227401,0.0326064,-0.267357,0.293917,0.293289,-0.132979,-0.107626,-0.0721488,-0.0396654,-0.00227034,-0.000540069,0.000539548,-0.00953259,0.01293,0.0249727,0.0341933,-0.00555238,-0.0318094
-0.209295,-0.242721,-0.296219,-0.172742,0.0016416,0.0559019,-0.0506418,-0.0242616,0.130194,-0.0062526,-0.139054,-0.272231,-0.314045,-0.388379,-0.0281432,0.0927198,-0.129298,-0.242646,-0.373719,-0.300749,0.119864,-0.0163317,-0.24617,0.0814108,-0.0248543,0.00204723,-0.00742978,0.00110908,0.000714025,0.00726523,0.00463686,-0.00975883,0.0888926,0.0512199,-0.0588511,-0.0414662
-0.0438496,-0.148652,-0.147325,0.01058,0.0531323,-0.0475466,-0.0145503,-0.0146357,0.19506,-0.000350091,-0.207414,-0.0800734,-0.290513,-0.262836,0.0951058,0.162585,-0.159022,0.0865926,0.307716,0.274778,0.0604081,-0.122142,0.423863,-0.123154,0.0885787,0.0371749,0.0203257,-0.00366884,-0.0043139,-0.00682478,-0.0256727,0.0322355,-0.382495,-0.217462,0.178281,0.138004
0.0573267,-0.108617,-0.113366,0.096267,0.0599135,-0.0769898,-0.067188,-0.0812339,0.178103,-0.0266026,-0.237352,-0.0186609,-0.0823858,-0.0418425,0.0760158,0.0829574,-0.062289,0.0758636,0.361284,0.302741,-0.0802064,-0.0545984,-0.0886483,-0.0573724,-0.0445438,-0.122165,-0.0153597,-0.00231037,0.00139036,-0.0194137,0.0720635,-0.022419,0.6749,0.280856,-0.125627,-0.078111
0.118711,-0.0925636,-0.120213,0.12084,0.0243325,-0.095934,-0.138526,-0.133458,0.188478,-0.064194,-0.256431,-0.0346502,0.0902436,0.105844,-0.00976086,0.0134882,0.0527698,0.0205603,0.118411,0.0936899,-0.31689,0.128928,-0.502427,0.107659,-0.111249,-0.122501,0.04302,-0.00317236,0.0120416,0.0351147,-0.109216,0.044572,-0.527402,0.151028,-0.14609,-0.0367481
0.168986,-0.0732395,-0.077717,0.147782,0.00123876,-0.0861756,-0.181871,-0.204865,0.179822,-0.0763565,-0.28344,-0.0342727,0.215877,0.16583,-0.0395355,0.0250453,0.00839777,-0.00743058,-0.0587271,-0.222903,-0.0514143,0.103495,-0.0301675,0.054601,0.0122808,0.0904749,0.0126338,0.00610423,-0.00771183,0.0232132,0.0604492,-0.0840222,0.247525,-0.675473,0.220714,0.0561575
0.183769,-0.0575221,-0.0539276,0.154472,-0.00773004,-0.057966,-0.203917,-0.249032,0.0976367,-0.062619,-0.230061,-0.0308007,0.266913,0.170998,-0.0559725,0.0456654,-0.0744719,-0.047991,-0.141393,-0.313898,0.257016,-0.170835,0.364005,-0.163145,0.135023,0.0492428,-0.0551981,-0.00341444,-0.0070799,-0.0355107,0.00785032,0.0654952,-0.103163,0.483606,-0.0377357,0.00708036
0.167314,-0.0413699,-0.0547009,0.146239,-0.0167157,-0.0102506,-0.371109,-0.188279,-0.091286,-0.00713808,0.170815,0.0482787,-0.00784994,-0.0613239,-0.0187656,0.0178532,0.0494789,-0.135916,-0.459926,0.588337,0.174227,-0.0183434,0.107273,0.0604036,-0.196653,-0.106809,-0.0445943,0.00240406,0.00155195,0.0151822,-0.00778576,0.00227115,-0.00808437,-0.124194,-0.185731,-0.0342677
0.154868,-0.0153155,-0.0162306,0.0992731,0.0160399,0.0287587,-0.39446,-0.201185,-0.158436,0.103163,0.309784,0.0659453,-0.140752,-0.246387,-0.00181216,0.00120243,0.0839574,-0.00337039,0.0269625,-0.0797558,-0.423168,-0.162462,-0.102648,-0.0671686,0.264835,0.237633,0.0886915,-0.00507189,0.0019092,-0.00499054,-0.110419,-0.00274029,0.0677334,0.147837,0.371283,0.0789858
0.139706,0.00660117,0.0267576,0.106398,0.0185948,0.110875,-0.287782,-0.152655,-0.210576,0.0590704,0.165998,0.044363,-0.158464,-0.195854,0.0205601,-0.0238454,-0.0421302,0.113547,0.368485,-0.343116,0.14706,0.138392,0.0274079,0.0614193,-0.0474311,-0.134455,-0.00892625,-0.000151114,0.0243926,-0.106182,0.348463,0.000331949,-0.0889593,-0.155984,-0.45027,-0.0751926
0.108065,0.020148,0.0333056,0.0902664,0.0142506,0.238797,-0.133611,-0.0111369,-0.283448,-0.0633307,-0.127784,-0.0460723,-0.138116,0.0175492,0.0145206,-0.128229,-0.152076,0.0454323,0.181295,-0.0516232,0.367249,0.275702,-0.0770546,0.0740271,-0.211888,-0.0832655,-0.041692,0.00888311,-0.0264488,0.227012,-0.529379,0.0300782,0.0552592,0.0748098,0.286147,0.0634859
0.0780795,0.028425,0.0439375,0.0770643,0.0015139,0.342034,-0.00513075,0.105024,-0.314716,-0.124461,-0.334957,-0.0990396,-0.134742,0.131919,0.00830615,-0.145384,-0.16798,-0.034859,-0.120262,0.159508,-0.0703624,0.0126788,-0.0924385,-0.0317229,-0.00204198,0.0290708,-0.00548696,-0.0198982,0.00645918,-0.246815,0.542503,-0.084783,-0.0818542,0.0999689,0.311156,-0.0512781
0.060632,0.0390613,0.0738359,0.0799343,-0.00154107,0.342232,0.084973,0.0476923,-0.249264,-0.0761661,-0.301944,-0.0577379,-0.0635902,0.023287,0.00644356,-0.0289548,-0.0908341,-0.0276832,-0.110019,-0.018863,-0.343562,-0.275349,0.115693,-0.0548867,0.198705,0.0339519,0.0515648,-0.00156745,-0.00579838,0.043453,-0.343473,0.11178,0.0711152,-0.175886,-0.487356,0.0866552
0.0377016,0.0521928,0.0855635,0.0760869,0.00584693,0.307538,0.186955,-0.149645,-0.0575692,-0.0097508,-0.147493,-0.0089326,0.144883,-0.280009,-0.0734472,0.385977,0.445405,0.0255654,0.0294158,0.0138079,0.0371535,-0.0423959,0.0485201,0.039751,-0.0242789,0.0137344,0.0051375,0.0133383,0.143205,0.320604,0.0611961,-0.176303,-0.0458939,0.0188017,0.0958535,-0.416909
0.0164951,0.0583827,0.07881,0.0583877,0.00306079,0.213243,0.233974,-0.267536,0.05091,0.0213926,-0.0206157,-0.00651054,0.165513,-0.254989,-0.0724002,0.155159,0.206432,0.00210918,0.00942559,0.0463151,0.0887789,0.120521,-0.0888622,0.0176878,-0.0669189,-0.0130747,-0.0153626,0.0179616,-0.322916,-0.556798,-0.0814483,0.272684,0.0407833,0.012647,0.0411906,0.331913
0.00417718,0.0565908,0.0794089,0.0442604,-0.00682099,0.129178,0.234524,-0.328406,0.104603,0.0493397,0.0652631,-0.00948307,0.103618,-0.148462,-0.0235427,-0.164262,-0.193916,-0.0176108,-0.037048,0.0428167,-0.0385841,0.0347365,-0.0490431,-0.0107375,-0.044704,-0.0596663,-0.016422,-0.119764,0.432706,0.368939,0.212624,-0.0161476,0.0183244,0.0626509,-0.0204491,0.539336
-0.00651703,0.0522374,0.0733859,0.025934,-0.0171871,0.0387557,0.209908,-0.360313,0.0966852,0.0484411,0.085635,-0.00790269,0.0434198,-0.0935771,0.00372597,-0.253758,-0.347407,-0.00896898,-0.00789467,0.0488077,-0.0482369,-0.00666339,-0.00396568,-0.0530396,0.05146,0.00474244,0.0245912,0.345838,-0.466728,0.0813845,-0.0359015,-0.440508,-0.0545004,-0.00160499,-0.0345114,-0.214692
-0.0213016,0.0416379,0.0583573,-0.00198554,-0.031802,-0.0808454,0.182067,-0.33823,0.00950306,0.0294059,0.0424022,-0.024083,-0.0528092,-0.0014334,0.00151905,-0.160429,-0.20641,-0.00693642,-0.000576569,0.0518226,0.0361299,0.0465134,-0.0285581,-0.0485372,0.117934,0.0410664,0.00723336,-0.588198,0.242404,-0.256269,-0.165748,0.13147,-0.0105319,-0.0817946,0.0387194,-0.465136
-0.0320102,0.0326326,0.0458872,-0.0210641,-0.0378883,-0.206792,0.152051,-0.30044,-0.142294,0.0100648,-0.0351982,-0.0629507,-0.196847,0.114918,0.0218655,-0.0418078,0.00494294,-0.00626028,-0.00550159,-0.0191948,-0.0445113,-0.0893537,0.0407399,0.138492,-0.095531,0.0104195,0.00136658,0.596009,0.249733,-0.00105157,0.0442961,0.506221,0.0227107,-0.0313054,0.0905346,-0.178983
-0.0382786,0.0262752,0.0375241,-0.0275257,-0.0296456,-0.29015,0.118744,-0.254685,-0.255852,-0.00324975,-0.088391,-0.0908743,-0.274471,0.167919,0.0298659,0.0667278,0.184624,-0.0102349,0.00184213,-0.0888752,-0.103817,-0.199894,0.108906,0.23203,-0.268669,-0.0267734,0.00704273,-0.378366,-0.420018,0.223637,0.116564,-0.0224524,0.00342244,0.0456308,0.022309,0.153239
-0.0422382,0.0143246,0.0259205,-0.0151782,0.0232031,-0.321332,0.0789435,-0.14826,-0.311422,-0.0075122,-0.0955733,-0.125649,-0.141894,0.085888,-0.0175658,0.173336,0.158096,0.00228206,-0.02003,0.0100222,0.0632262,0.107247,-0.0460494,-0.169505,0.0931458,-0.0365817,0.00573554,0.139303,0.329468,-0.309315,-0.170899,-0.552591,-0.0150492,0.0159846,-0.0803639,0.195555
-0.0411231,0.00205372,0.0131247,-0.0183368,0.0359781,-0.329884,0.0265957,0.0182346,-0.31817,-0.050403,-0.164428,0.024151,0.121055,-0.204048,-0.10022,0.00820604,-0.00320777,-0.017246,-0.0279327,0.136576,0.128654,0.309996,-0.171915,-0.322078,0.425328,0.0861286,-0.0371433,-0.0257608,-0.225326,0.294165,0.139367,0.262668,0.00387159,-0.0376291,-0.0746641,0.00854774
-0.0399515,-0.0118531,-0.00202671,-0.0276918,0.023978,-0.303835,-0.0331036,0.161987,-0.294604,-0.0445449,-0.181416,0.118906,0.452517,-0.477592,-0.0219037,-0.117774,-0.221927,0.0241099,0.0303418,-0.0412882,-0.120728,-0.200559,0.0888165,0.245836,-0.280922,-0.0606415,0.028429,-0.00496887,0.0904468,-0.122929,-0.0449283,-0.0547099,-0.00181323,0.0123086,0.0732196,-0.037358
